date,open,high,low,close,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2012-06-01,6.3338535,6.35009415,6.28513155,6.31761285,59686818,696135362.0,0.33786,0.0858,6.462682,1.420547,2.463329,7.06963
2012-06-04,6.26347735,6.26347735,6.15520635,6.171447,77398721,887681099.0,0.438119,-2.3136,6.31316,1.387681,2.406337,6.906066
2012-06-05,6.18768765,6.28513155,6.1606199,6.2472367,62811449,722339047.0,0.355547,1.2281,6.39069,1.404722,2.435888,6.990877
2012-06-06,6.25265025,6.33926705,6.25265025,6.3230264,68970155,803030022.0,0.390409,1.2132,6.46822,1.421764,2.46544,7.075688
2012-06-07,6.41286674,6.41286674,6.31178828,6.31740375,48697205,550110889.0,0.275653,-0.0888,6.230092,1.369422,2.374674,6.815196
2012-06-08,6.27809546,6.27809546,6.09840042,6.13209324,106658264,1167267859.0,0.603744,-2.9333,6.047343,1.329252,2.305017,6.615284
2012-06-11,6.13770871,6.17140153,6.09278495,6.14893965,34551784,377823767.0,0.195582,0.2747,6.063956,1.332904,2.31135,6.633458
2012-06-12,6.13209324,6.13209324,6.01416837,6.07032307,47223603,510228270.0,0.267312,-1.2785,5.986426,1.315862,2.281798,6.548646
2012-06-13,6.09278495,6.14893965,6.05909213,6.11524683,38013211,413336534.0,0.215176,0.7401,6.030729,1.3256,2.298685,6.59711
2012-06-14,6.09278495,6.12647777,6.04786119,6.09840042,43619884,472733953.0,0.246912,-0.2755,6.014116,1.321948,2.292352,6.578936
2012-06-15,6.10401589,6.27247999,6.09840042,6.20509435,50297608,554896394.0,0.284712,1.7495,6.119335,1.345076,2.332458,6.694037
2012-06-18,6.26124905,6.26124905,6.18824794,6.20509435,26305041,291047336.0,0.148901,0.0,6.119335,1.345076,2.332458,6.694037
2012-06-19,6.19947888,6.24440264,6.14893965,6.17140153,33400224,368734244.0,0.189064,-0.543,6.086108,1.337773,2.319793,6.65769
2012-06-20,6.19947888,6.24440264,6.16017059,6.19386341,27268925,301067917.0,0.154357,0.364,6.108259,1.342642,2.328236,6.681921
2012-06-21,6.19386341,6.19386341,6.09840042,6.1208623,23749957,259603768.0,0.134438,-1.1786,6.036267,1.326818,2.300796,6.603168
2012-06-25,6.11524683,6.20509435,6.10401589,6.17140153,54425437,598573025.0,0.308078,0.8257,6.086108,1.337773,2.319793,6.65769
2012-06-26,6.16017059,6.21070982,6.14893965,6.17140153,44724939,491873011.0,0.253168,0.0,6.086108,1.337773,2.319793,6.65769
2012-06-27,6.15455512,6.177017,6.10401589,6.11524683,29439687,321260686.0,0.166645,-0.9099,6.030729,1.3256,2.298685,6.59711
2012-06-28,6.12647777,6.14893965,6.07032307,6.07593854,33836490,368182347.0,0.191533,-0.6428,5.991964,1.317079,2.283909,6.554704
2012-06-29,6.08155401,6.177017,6.05347666,6.13209324,38125964,414959831.0,0.215814,0.9242,6.047343,1.329252,2.305017,6.615284
2012-07-02,6.15455512,6.15455512,6.05909213,6.09278495,35434997,384038160.0,0.200582,-0.641,6.008578,1.320731,2.290242,6.572878
2012-07-03,6.09278495,6.17140153,6.07032307,6.11524683,31607869,344822244.0,0.178918,0.3687,6.030729,1.3256,2.298685,6.59711
2012-07-04,6.13770871,6.177017,6.10963136,6.13770871,25727176,281476904.0,0.14563,0.3673,6.052881,1.330469,2.307128,6.621342
2012-07-05,6.12647777,6.14893965,6.0647076,6.09278495,29503142,320276245.0,0.167004,-0.7319,6.008578,1.320731,2.290242,6.572878
2012-07-06,5.95801367,5.97486008,5.87378162,5.93555179,121860231,1284039859.0,0.689796,-2.5806,5.853518,1.286648,2.231139,6.403256
2012-07-09,5.90747444,5.90747444,5.62670094,5.69970205,134789522,1380906463.0,0.762983,-3.9735,5.620928,1.235523,2.142484,6.148822
2012-07-10,5.69408658,5.7277794,5.65477829,5.70531752,47869636,485118762.0,0.270968,0.0985,5.626465,1.23674,2.144595,6.15488
2012-07-11,5.69970205,5.70531752,5.60423906,5.64916282,50451462,507063597.0,0.285583,-0.9843,5.571087,1.224567,2.123487,6.0943
2012-07-12,5.64916282,5.68847111,5.55369983,5.66600923,81043606,809607588.0,0.458751,0.2982,5.5877,1.228219,2.129819,6.112474
2012-07-13,5.65477829,5.74462581,5.61547,5.71093299,46206288,468712542.0,0.261553,0.7929,5.632003,1.237957,2.146706,6.160938
2012-07-16,5.72216393,5.76708769,5.64916282,5.66039376,45861210,465617630.0,0.2596,-0.885,5.582163,1.227002,2.127708,6.106416
2012-07-17,5.66039376,5.71654846,5.65477829,5.71093299,29134030,295683245.0,0.164915,0.8929,5.632003,1.237957,2.146706,6.160938
2012-07-18,5.71654846,5.71654846,5.62108547,5.67724017,34429185,346515677.0,0.194888,-0.59,5.598776,1.230654,2.134041,6.12459
2012-07-19,5.67724017,5.69970205,5.63793188,5.6716247,44505822,449753597.0,0.251927,-0.0989,5.593238,1.229436,2.13193,6.118532
2012-07-20,5.66600923,5.6716247,5.59300812,5.60985453,48634283,486155924.0,0.275297,-1.0891,5.532322,1.216047,2.108711,6.051894
2012-07-23,5.58177718,5.58177718,5.38523573,5.44139043,78708705,763923571.0,0.445534,-3.003,5.366186,1.179529,2.045386,5.870156
2012-07-24,5.41331308,5.45262137,5.35715838,5.38523573,59762139,574182443.0,0.338287,-1.032,5.310807,1.167356,2.024278,5.809576
2012-07-25,5.37400479,5.41892855,5.35715838,5.37962026,29141798,279943231.0,0.164959,-0.1043,5.30527,1.166139,2.022167,5.803518
2012-07-26,5.38523573,5.43015949,5.37400479,5.38523573,29695836,285606220.0,0.168095,0.1044,5.310807,1.167356,2.024278,5.809576
2012-07-27,5.40208214,5.53685342,5.40208214,5.47508325,53176024,518372376.0,0.301005,1.6684,5.399413,1.186832,2.058051,5.906504
2012-07-30,5.5031606,5.57054624,5.47508325,5.50877607,41689292,409827972.0,0.235984,0.6154,5.43264,1.194136,2.070716,5.942851
2012-07-31,5.53123795,5.59862359,5.52562248,5.57054624,41597059,412950989.0,0.235462,1.1213,5.493557,1.207526,2.093935,6.009489
2012-08-01,5.57054624,5.61547,5.53685342,5.59862359,47866222,475037527.0,0.270949,0.504,5.521246,1.213612,2.104489,6.039778
2012-08-02,5.59300812,5.65477829,5.57616171,5.62108547,41041273,410615261.0,0.232316,0.4012,5.543398,1.218481,2.112933,6.06401
2012-08-03,5.62670094,5.64916282,5.59862359,5.61547,25274255,252693207.0,0.143066,-0.0999,5.53786,1.217264,2.110822,6.057952
2012-08-06,5.61547,5.65477829,5.60423906,5.62108547,30987052,310238159.0,0.175404,0.1,5.543398,1.218481,2.112933,6.06401
2012-08-07,5.62108547,5.64354735,5.60423906,5.61547,24008549,240145157.0,0.135902,-0.0999,5.53786,1.217264,2.110822,6.057952
2012-08-08,5.62108547,5.66600923,5.62108547,5.65477829,28736017,289243530.0,0.162662,0.7,5.576625,1.225785,2.125598,6.100358
2012-08-09,5.6716247,5.6716247,5.61547,5.66039376,19473829,195833145.0,0.110233,0.0993,5.582163,1.227002,2.127708,6.106416
2012-08-10,5.6716247,5.7277794,5.66600923,5.71093299,27065385,275363371.0,0.153205,0.8929,5.632003,1.237957,2.146706,6.160938
2012-08-13,5.69408658,5.7277794,5.67724017,5.69970205,38715291,393494003.0,0.21915,-0.1967,5.620928,1.235523,2.142484,6.148822
2012-08-14,5.71093299,5.75024128,5.68847111,5.71093299,31553215,321051657.0,0.178609,0.197,5.632003,1.237957,2.146706,6.160938
2012-08-15,5.71093299,5.72216393,5.57616171,5.58177718,39470371,394577962.0,0.223424,-2.2616,5.504633,1.20996,2.098157,6.021605
2012-08-16,5.55369983,5.59862359,5.53123795,5.57054624,19271916,190896620.0,0.10909,-0.2012,5.493557,1.207526,2.093935,6.009489
2012-08-17,5.57054624,5.64354735,5.56493077,5.62670094,22324063,223357073.0,0.126366,1.0081,5.548935,1.219698,2.115043,6.070068
2012-08-20,5.57616171,5.62670094,5.51439154,5.54808436,25097469,247692968.0,0.142065,-1.3972,5.211385,1.175519,1.98822,1.181625
2012-08-21,5.55369983,5.58177718,5.49192966,5.50877607,36439230,358531814.0,0.206266,-0.7085,5.174462,1.167191,1.974133,1.173253
2012-08-22,5.52000701,5.5593153,5.50877607,5.55369983,33324351,328191886.0,0.188634,0.8155,5.216659,1.176709,1.990232,1.182821
2012-08-23,5.5593153,5.59862359,5.53123795,5.58177718,36770363,365020417.0,0.20814,0.5056,5.243033,1.182658,2.000294,1.1888
2012-08-24,5.54808436,5.60985453,5.54246889,5.57054624,32882966,327024436.0,0.186136,-0.2012,5.232483,1.180278,1.996269,1.186409
2012-08-27,5.56493077,5.58177718,5.49754513,5.53685342,29524573,291275731.0,0.167125,-0.6048,5.200835,1.17314,1.984195,1.179233
2012-08-28,5.52562248,5.65477829,5.50877607,5.62108547,33101509,329951805.0,0.187373,1.5213,5.279955,1.190987,2.01438,1.197172
2012-08-29,5.61547,5.64354735,5.60423906,5.62670094,25836174,258866506.0,0.146247,0.0999,5.28523,1.192176,2.016393,1.198368
2012-08-30,5.5593153,5.69970205,5.5593153,5.68847111,40629378,410070197.0,0.229985,1.097801,5.343252,1.205264,2.038529,1.211524
2012-08-31,5.68847111,5.72216393,5.65477829,5.66039376,29287124,297407357.0,0.165781,-0.4936,5.316878,1.199315,2.028467,1.205544
2012-09-03,5.64916282,5.68285564,5.61547,5.62108547,37329440,374981802.0,0.211305,-0.6944,5.279955,1.190987,2.01438,1.197172
2012-09-04,5.62108547,5.62670094,5.5031606,5.52562248,43905130,434354544.0,0.248527,-1.6983,5.190286,1.17076,1.98017,1.176841
2012-09-05,5.52562248,5.52562248,5.37400479,5.45262137,62754362,606649296.0,0.355224,-1.3211,5.121715,1.155293,1.954009,1.161293
2012-09-06,5.43015949,5.46946778,5.40769761,5.46385231,39391305,381180126.0,0.222976,0.206,5.132264,1.157672,1.958034,1.163685
2012-09-07,5.48069872,5.71654846,5.48069872,5.70531752,94580852,948096863.0,0.53538,4.4193,5.359076,1.208834,2.044566,1.215112
2012-09-10,5.68847111,5.72216393,5.62670094,5.6716247,53268227,537083135.0,0.301527,-0.5906,5.327428,1.201695,2.032492,1.207936
2012-09-11,5.66039376,5.68285564,5.61547,5.68285564,34448599,346408412.0,0.194998,0.198,5.337977,1.204074,2.036516,1.210328
2012-09-12,5.69970205,5.73901034,5.63231641,5.68285564,33366528,338007629.0,0.188873,0.0,5.337977,1.204074,2.036516,1.210328
2012-09-13,5.67724017,5.7277794,5.62108547,5.68285564,42635812,431742856.0,0.241342,0.0,5.337977,1.204074,2.036516,1.210328
2012-09-14,5.69970205,5.80078051,5.69408658,5.75585675,57192156,585483247.0,0.323739,1.2846,5.406548,1.219542,2.062677,1.225876
2012-09-17,5.75585675,5.76147222,5.67724017,5.68847111,47185018,480998604.0,0.267093,-1.1707,5.343252,1.205264,2.038529,1.211524
2012-09-18,5.6716247,5.6716247,5.59300812,5.60985453,30412407,305847748.0,0.172151,-1.382,5.269406,1.188607,2.010356,1.19478
2012-09-19,5.60423906,5.60985453,5.52000701,5.54246889,36585950,362159953.0,0.207097,-1.2012,5.20611,1.174329,1.986207,1.180429
2012-09-20,5.54246889,5.5593153,5.45823684,5.46946778,31522857,309091409.0,0.178437,-1.3171,5.137539,1.158862,1.960046,1.164881
2012-09-21,5.46946778,5.54246889,5.43577496,5.50877607,33379500,327072231.0,0.188946,0.7187,5.174462,1.167191,1.974133,1.173253
2012-09-24,5.47508325,5.56493077,5.4470059,5.53685342,33853748,331137645.0,0.191631,0.5097,5.200835,1.17314,1.984195,1.179233
2012-09-25,5.53685342,5.55369983,5.5031606,5.54246889,18479084,181896719.0,0.104602,0.1014,5.20611,1.174329,1.986207,1.180429
2012-09-26,5.53685342,5.56493077,5.47508325,5.47508325,32514269,319732145.0,0.184049,-1.2158,5.142814,1.160052,1.962059,1.166077
2012-09-27,5.5031606,5.71654846,5.48069872,5.66039376,50505901,505686100.0,0.285891,3.3846,5.316878,1.199315,2.028467,1.205544
2012-09-28,5.62108547,5.71654846,5.56493077,5.70531752,38923065,392264624.0,0.220326,0.7937,5.359076,1.208834,2.044566,1.215112
2012-10-08,5.69970205,5.81201145,5.67724017,5.71093299,33008415,337697960.0,0.186846,0.0984,5.36435,1.210023,2.046578,1.216308
2012-10-09,5.77270316,5.82324239,5.7277794,5.77831863,43262374,446295752.0,0.244889,1.1799,5.427646,1.224301,2.070727,1.23066
2012-10-10,5.77831863,5.77831863,5.71654846,5.73339487,23361347,238821187.0,0.132238,-0.7775,5.385449,1.214783,2.054628,1.221092
2012-10-11,5.72216393,5.75024128,5.6716247,5.7277794,24139415,245864855.0,0.136642,-0.0979,5.380174,1.213593,2.052615,1.219896
2012-10-12,5.75585675,5.83447333,5.74462581,5.81762692,40072715,414289777.0,0.226834,1.5686,5.464569,1.23263,2.084813,1.239031
2012-10-15,5.82324239,5.82885786,5.74462581,5.78954957,16006440,164776435.0,0.090605,-0.4826,5.438196,1.226681,2.074751,1.233052
2012-10-16,5.77831863,5.82885786,5.73339487,5.78954957,22984285,236742799.0,0.130104,0.0,5.438196,1.226681,2.074751,1.233052
2012-10-17,5.79516504,5.8400888,5.76147222,5.81762692,29565374,305863198.0,0.167356,0.485,5.464569,1.23263,2.084813,1.239031
2012-10-18,5.85693521,5.91870538,5.81762692,5.89062803,37542685,393179674.0,0.212512,1.2548,5.53314,1.248097,2.110974,1.254579
2012-10-19,5.8962435,5.8962435,5.8400888,5.86255068,23865011,249625613.0,0.135089,-0.476646,5.506767,1.242148,2.100912,1.248599
2012-10-22,5.82324239,5.92432085,5.81762692,5.90185897,28758213,301265381.0,0.162787,0.6705,5.543689,1.250476,2.114999,1.256971
2012-10-23,5.90185897,5.9523982,5.85693521,5.86816615,26894888,283013779.0,0.15224,-0.5709,5.512041,1.243338,2.102924,1.249795
2012-10-24,5.8400888,5.89062803,5.8400888,5.87378162,21624867,226046400.0,0.122409,0.0957,5.517316,1.244528,2.104937,1.250991
2012-10-25,5.85693521,5.89062803,5.81201145,5.82324239,19555765,203931727.0,0.110696,-0.8604,5.469844,1.233819,2.086826,1.240227
2012-10-26,5.82324239,5.85693521,5.72216393,5.77270316,24669423,253283832.0,0.139642,-0.8679,5.422372,1.223111,2.068714,1.229464
2012-10-29,5.75585675,5.76708769,5.63793188,5.68285564,22386478,227127315.0,0.12672,-1.5564,5.337977,1.204074,2.036516,1.210328
2012-10-30,5.68847111,5.75024128,5.61547,5.65477829,30836095,310546559.0,0.174549,-0.4941,5.108661,1.13827,1.956599,-65.901259
2012-10-31,5.64354735,5.67724017,5.63793188,5.66039376,20997491,211535310.0,0.118857,0.0993,5.113734,1.139401,1.958542,-65.966702
2012-11-01,5.66039376,5.8400888,5.66039376,5.7839341,42058917,432036399.0,0.238077,2.1825,5.225343,1.164269,2.001288,-67.406452
2012-11-02,5.77270316,5.83447333,5.75585675,5.82324239,28451332,293882466.0,0.16105,0.6796,5.260855,1.172181,2.014889,-67.864554
2012-11-05,5.82324239,5.89062803,5.79516504,5.85131974,26262182,273345099.0,0.148658,0.4822,5.286221,1.177833,2.024604,-68.19177
2012-11-06,5.85693521,5.87939709,5.73901034,5.82885786,25616913,264401793.0,0.145006,-0.3839,5.265928,1.173311,2.016832,-67.929997
2012-11-07,5.82885786,5.82885786,5.76147222,5.80639598,16517277,170413964.0,0.093497,-0.3854,5.245636,1.16879,2.00906,-67.668224
2012-11-08,5.77270316,5.79516504,5.71654846,5.71654846,18380785,188188300.0,0.104045,-1.5474,5.164465,1.150704,1.977972,-66.621134
2012-11-09,5.71093299,5.75585675,5.70531752,5.73339487,21043505,214755731.0,0.119118,0.2947,5.179685,1.154095,1.983801,-66.817463
2012-11-12,5.75585675,5.77831863,5.7277794,5.76147222,25317439,259350027.0,0.143311,0.4897,5.205051,1.159747,1.993516,-67.144679
2012-11-13,5.76147222,5.76708769,5.63793188,5.64916282,19644727,198705309.0,0.1112,-1.9493,5.103588,1.13714,1.954656,-65.835816
2012-11-14,5.64916282,5.67724017,5.63793188,5.66039376,15939907,160559555.0,0.090229,0.1988,5.113734,1.139401,1.958542,-65.966702
2012-11-15,5.64354735,5.66600923,5.62108547,5.62670094,15095665,151500493.0,0.08545,-0.5952,5.083295,1.132619,1.946884,-65.574043
2012-11-16,5.61547,5.65477829,5.5593153,5.59300812,21561266,214485151.0,0.122049,-0.5988,5.052856,1.125836,1.935226,-65.181384
2012-11-19,5.59300812,5.60423906,5.55369983,5.57054624,17315197,171846492.0,0.098014,-0.4016,5.032564,1.121315,1.927454,-64.919612
2012-11-20,5.58739265,5.62670094,5.49754513,5.52000701,21542000,212747659.0,0.12194,-0.9073,4.986905,1.111142,1.909967,-64.330623
2012-11-21,5.52000701,5.58177718,5.50877607,5.57616171,22234439,219330197.0,0.125859,1.0173,5.037637,1.122445,1.929397,-64.985055
2012-11-22,5.5593153,5.57616171,5.53685342,5.5593153,15471082,153066794.0,0.087575,-0.3021,5.022417,1.119054,1.923568,-64.788725
2012-11-23,5.58177718,5.64354735,5.55369983,5.63231641,28382847,283347348.0,0.160662,1.3131,5.088368,1.133749,1.948827,-65.639487
2012-11-26,5.60423906,5.62670094,5.58177718,5.60985453,18615218,185783024.0,0.105372,-0.3988,5.068076,1.129227,1.941055,-65.377714
2012-11-27,5.59862359,5.64354735,5.59300812,5.59862359,31331198,313271104.0,0.177352,-0.2002,5.057929,1.126967,1.937169,-65.246828
2012-11-28,5.59862359,5.62670094,5.58739265,5.59862359,28175960,281582422.0,0.159491,0.0,5.057929,1.126967,1.937169,-65.246828
2012-11-29,5.60985453,5.63793188,5.59862359,5.60423906,18213096,182095458.0,0.103096,0.1003,5.063002,1.128097,1.939112,-65.312271
2012-11-30,5.60423906,5.64354735,5.5593153,5.62670094,31279090,312092108.0,0.177057,0.4008,5.083295,1.132619,1.946884,-65.574043
2012-12-03,5.62108547,5.62670094,5.52000701,5.56493077,35031520,347109875.0,0.198298,-1.0978,5.02749,1.120185,1.925511,-64.854169
2012-12-04,5.56493077,5.62108547,5.5593153,5.60423906,23933387,238259790.0,0.135476,0.7064,5.063002,1.128097,1.939112,-65.312271
2012-12-05,5.61547,5.86816615,5.59862359,5.84570427,108218768,1117951131.0,0.612578,4.3086,5.281148,1.176702,2.022661,-68.126327
2012-12-06,5.8400888,5.92993632,5.82885786,5.86816615,65843849,689223046.0,0.372712,0.3842,5.30144,1.181224,2.030433,-68.388099
2012-12-07,5.87378162,6.08155401,5.86255068,6.0647076,111933473,1198461158.0,0.633605,3.3493,5.479001,1.220786,2.098438,-70.67861
2012-12-10,6.09278495,6.22194076,6.03663025,6.16017059,119013339,1301157141.0,0.673681,1.5741,5.565244,1.240003,2.131469,-71.791143
2012-12-11,6.16017059,6.21070982,6.11524683,6.17140153,70145022,770027826.0,0.397059,0.1823,5.57539,1.242263,2.135355,-71.92203
2012-12-12,6.17140153,6.29494187,6.15455512,6.20509435,67726906,751240813.0,0.383371,0.546,5.605829,1.249045,2.147013,-72.314689
2012-12-13,6.19386341,6.21070982,6.09278495,6.10401589,55584051,609383937.0,0.314636,-1.629,5.514513,1.228699,2.112039,-71.136712
2012-12-14,6.13770871,6.59817725,6.13209324,6.5700999,165003971,1884483350.0,0.934013,7.6357,5.935584,1.322519,2.273308,-76.568494
2012-12-17,6.59817725,6.70487118,6.53079161,6.57571537,114367595,1345018068.0,0.647383,0.0855,5.940657,1.323649,2.275251,-76.633937
2012-12-18,6.55886896,6.78348776,6.53079161,6.65433195,123379959,1469876906.0,0.698398,1.1956,6.011681,1.339474,2.302453,-77.550141
2012-12-19,6.65433195,6.76664135,6.6262546,6.67117836,95351145,1140126076.0,0.53974,0.2532,6.026901,1.342865,2.308282,-77.746471
2012-12-20,6.6262546,6.78348776,6.6262546,6.738564,82884413,988481626.0,0.469171,1.0101,6.087778,1.356429,2.331598,-78.531788
2012-12-21,6.74979494,6.77225682,6.66556289,6.6824093,76221363,913082895.0,0.431455,-0.8333,6.037047,1.345126,2.312168,-77.877357
2012-12-24,6.71048665,6.96879827,6.69364024,6.88456622,109565552,1345537385.0,0.620201,3.0252,6.21968,1.385819,2.382116,-80.233311
2012-12-25,6.86210434,7.27203365,6.86210434,7.17095519,132992447,1679327688.0,0.75281,4.1599,6.478411,1.443467,2.481209,-83.570912
2012-12-26,7.16533972,7.26641818,7.12603143,7.18218613,87817696,1127460770.0,0.497096,0.1566,6.488557,1.445728,2.485095,-83.701798
2012-12-27,7.21587895,7.31134194,7.06987673,7.08110767,86279794,1106929198.0,0.488391,-1.4073,6.397241,1.425381,2.450121,-82.523821
2012-12-28,7.09233861,7.28888006,7.08672314,7.27764912,84917360,1091049715.0,0.480679,2.7756,6.574801,1.464944,2.518126,-84.814332
2012-12-31,7.27764912,7.7493486,7.27764912,7.72127125,153712026,2060790726.0,0.870094,6.0957,6.97558,1.554242,2.671623,-89.984341
2013-01-04,7.76057954,7.84481159,7.49665245,7.59773091,150033642,2039552876.0,0.849273,-1.6,6.86397,1.529374,2.628877,-88.544592
2013-01-07,7.5808845,7.76619501,7.4685751,7.6370392,99469543,1349911750.0,0.563052,0.5174,6.899482,1.537287,2.642478,-89.002694
2013-01-08,7.66511655,7.76619501,7.48542151,7.63142373,103335613,1404489415.0,0.584936,-0.0735,6.894409,1.536156,2.640535,-88.93725
2013-01-09,7.55842262,7.64827014,7.47419057,7.5808845,96559071,1302109207.0,0.546577,-0.6623,6.848751,1.525983,2.623048,-88.348262
2013-01-10,7.5808845,7.6931939,7.50788339,7.60334638,89269431,1212029376.0,0.505314,0.2963,6.869043,1.530504,2.63082,-88.610035
2013-01-11,7.59773091,7.65950108,7.38995852,7.45734416,92040123,1237367216.0,0.520998,-1.9202,6.737142,1.501115,2.580302,-86.908513
2013-01-14,7.39557399,7.84481159,7.39557399,7.77181048,157865880,2160111264.0,0.893608,4.2169,7.021238,1.564415,2.68911,-90.573329
2013-01-15,7.7493486,7.79427236,7.64827014,7.74373313,106719958,1469440881.0,0.604094,-0.3613,6.995872,1.558763,2.679395,-90.246114
