date,open,high,low,close,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2010-01-26,12.7626192,12.8718882,12.32991396,12.43918296,81527719.0,2332106550.0,1.240821,-2.434,21.062895,3.254256,8.590041,5.04997
2010-01-27,12.46103676,12.55719348,12.33428472,12.35613852,64307753.0,1832727447.0,0.978739,-0.6676,20.922278,3.232531,8.532694,5.016256
2010-01-28,12.35613852,12.456666,12.238128,12.44355372,51475102.0,1456971507.0,0.783431,0.7075,21.070296,3.2554,8.59306,5.051745
2010-01-29,12.37799232,12.65772096,12.3255432,12.36050928,66025287.0,1883455020.0,1.00488,-0.6674,20.929679,3.233674,8.535712,5.018031
2010-02-01,12.1944204,12.1944204,11.48198652,11.55628944,136797428.0,3659428881.0,2.082004,-6.5064,19.567918,3.02328,7.980348,4.691539
2010-02-02,11.64370464,11.7136368,11.35523448,11.39020056,84514340.0,2234101443.0,1.286276,-1.4372,19.286685,2.979828,7.865653,4.624112
2010-02-03,11.582514,11.87535492,11.3202684,11.8666134,114915807.0,3066512943.0,1.748975,4.1827,20.09338,3.104464,8.194646,4.817522
2010-02-04,11.72674908,11.87972568,11.67429996,11.74860288,67487585.0,1817583177.0,1.027135,-0.9945,19.893556,3.073591,8.113152,4.769613
2010-02-05,11.36834676,11.59562628,11.35523448,11.48635728,66134708.0,1732932669.0,1.006545,-2.2321,19.449504,3.004984,7.932055,4.663149
2010-02-08,11.4950988,11.90157948,11.43390816,11.72237832,53945788.0,1436788827.0,0.821034,2.0548,19.849151,3.066731,8.095042,4.758967
2010-02-09,11.66555844,11.8666134,11.6262216,11.73986136,46083654.0,1237246149.0,0.701376,0.1491,19.878755,3.071304,8.107116,4.766065
2010-02-10,11.8447596,11.91906252,11.7136368,11.910321,52353207.0,1416630887.0,0.796796,1.452,20.167389,3.115899,8.224829,4.835267
2010-02-11,11.9321748,11.98899468,11.85787188,11.910321,42433493.0,1158106986.0,0.645822,0.0,20.167389,3.115899,8.224829,4.835267
2010-02-12,11.94091632,11.97151164,11.80542276,11.94091632,42996538.0,1172146815.0,0.654391,0.2569,20.219195,3.123903,8.245957,4.847687
2010-02-22,12.01959,12.17693736,11.93654556,12.02833152,54962054.0,1514144131.0,0.836501,0.7321,20.367213,3.146772,8.306322,4.883176
2010-02-23,11.9758824,11.9758824,11.56503096,11.73111984,58278730.0,1561741344.0,0.88698,-2.4709,19.863953,3.069017,8.101079,4.762516
2010-02-24,11.6262216,11.87535492,11.56940172,11.85787188,41526539.0,1115104355.0,0.632018,1.0805,20.078578,3.102178,8.188609,4.813974
2010-02-25,11.94965784,12.14197128,11.87972568,12.06766836,70181046.0,1933292935.0,1.068129,1.7693,20.43382,3.157063,8.333487,4.899145
2010-02-26,12.05455608,12.05892684,11.90157948,11.94091632,47802136.0,1310125196.0,0.72753,-1.0503,20.219195,3.123903,8.245957,4.847687
2010-03-01,11.9321748,12.16382508,11.90595024,12.12448824,54853038.0,1512700905.0,0.834842,1.5373,20.530032,3.171928,8.372725,4.922213
2010-03-02,12.13322976,12.1725666,11.94091632,12.01084848,49794992.0,1370930918.0,0.757861,-0.9373,20.337609,3.142198,8.294249,4.876078
2010-03-03,11.9758824,12.1070052,11.8447596,12.0632976,60662509.0,1663426536.0,0.92326,0.4367,20.42642,3.15592,8.330469,4.897371
2010-03-04,12.06766836,12.06766836,11.6262216,11.63933388,66887071.0,1812703035.0,1.017996,-3.5145,19.708535,3.045005,8.037695,4.725253
2010-03-05,11.6699292,11.9758824,11.6699292,11.85350112,65125444.0,1767828333.0,0.991184,1.84,20.071177,3.101034,8.185591,4.812199
2010-03-08,11.8884672,11.90595024,11.75297364,11.83601808,41056891.0,1110187675.0,0.62487,-0.1475,20.041574,3.09646,8.173518,4.805102
2010-03-09,11.83164732,11.96277012,11.65244616,11.88409644,50165733.0,1357754260.0,0.763503,0.4062,20.122984,3.109038,8.206719,4.82462
2010-03-10,11.91469176,12.1070052,11.85350112,11.90595024,57981724.0,1590176997.0,0.88246,0.1839,20.159988,3.114755,8.22181,4.833492
2010-03-11,11.99336544,12.238128,11.89283796,12.16819584,100812785.0,2790714615.0,1.534332,2.2026,20.604041,3.183362,8.402908,4.939957
2010-03-12,12.17693736,12.32117244,12.0851514,12.11137596,89079721.0,2485689657.0,1.355759,-0.467,20.507829,3.168498,8.36367,4.916889
2010-03-15,12.238128,12.27309408,12.03707304,12.13760052,61473598.0,1705801776.0,0.935605,0.2165,20.552234,3.175358,8.38178,4.927536
2010-03-16,12.12011748,12.33865548,12.1070052,12.29057712,64219134.0,1798765076.0,0.977391,1.2604,20.811265,3.215379,8.48742,4.98964
2010-03-17,12.347397,12.46540752,12.2162742,12.456666,76515263.0,2162711280.0,1.164533,1.3514,21.092498,3.25883,8.602114,5.057068
2010-03-18,12.44792448,12.46977828,12.27309408,12.33865548,54616889.0,1547774828.0,0.831248,-0.9474,20.892675,3.227957,8.520621,5.009159
2010-03-19,12.347397,12.3692508,12.16819584,12.33865548,54576222.0,1530732364.0,0.830629,0.0,20.892675,3.227957,8.520621,5.009159
2010-03-22,12.44792448,12.45229524,12.25124028,12.26872332,65724558.0,1852410211.0,1.000303,-0.5668,20.774261,3.209662,8.472328,4.980768
2010-03-23,12.28620636,12.31243092,12.0851514,12.08952216,55352243.0,1539254318.0,0.84244,-1.4606,20.470825,3.16278,8.348578,4.908017
2010-03-24,12.13760052,12.2162742,12.0414438,12.07640988,48515263.0,1343798204.0,0.738384,-0.1085,20.448622,3.15935,8.339524,4.902694
2010-03-25,12.0632976,12.06766836,11.81416428,11.84038884,56881872.0,1549840794.0,0.86572,-1.9544,20.048975,3.097604,8.176536,4.806876
2010-03-26,11.83164732,12.0414438,11.78356896,11.98025316,49378671.0,1348194408.0,0.751524,1.1812,20.285803,3.134194,8.273121,4.863657
2010-03-29,12.08952216,12.4348122,12.08952216,12.39547536,104806908.0,2956679163.0,1.595121,3.4659,20.988886,3.242822,8.559858,5.032226
2010-03-30,12.40421688,12.4348122,12.2599818,12.35613852,51396574.0,1452431067.0,0.782236,-0.3173,20.922278,3.232531,8.532694,5.016256
2010-03-31,12.5877888,12.64460868,12.3911046,12.42169992,88191250.0,2522525314.0,1.342237,0.5306,20.974764,3.059085,8.56282,3.532472
2010-04-01,12.4348122,12.61838412,12.347397,12.58341804,93321733.0,2669337454.0,1.420321,1.3019,21.247834,3.098911,8.674299,3.578462
2010-04-02,12.60090108,12.62712564,12.50911512,12.59215956,63040293.0,1812676279.0,0.959449,0.0695,21.262595,3.101064,8.680325,3.580948
2010-04-06,12.61401336,12.79321452,12.55282272,12.63586716,72734875.0,2108056058.0,1.106997,0.3471,21.336398,3.111827,8.710455,3.593377
2010-04-07,12.6096426,12.6096426,12.32117244,12.40858764,66682171.0,1896984993.0,1.014877,-1.7987,20.952623,3.055856,8.553781,3.528744
2010-04-08,12.36050928,12.36050928,12.19879116,12.2162742,58192791.0,1634063725.0,0.885672,-1.5498,20.62789,3.008495,8.421211,3.474054
2010-04-09,12.22064496,12.36050928,12.2162742,12.33428472,43130694.0,1214604150.0,0.656433,0.966,20.827158,3.037557,8.502561,3.507613
2010-04-12,12.32991396,12.43044144,12.08952216,12.18130812,60317443.0,1687981566.0,0.918008,-1.2403,20.568848,2.999884,8.397107,3.46411
2010-04-13,12.18130812,12.59215956,12.16382508,12.58341804,98655958.0,2806191694.0,1.501506,3.301,21.247834,3.098911,8.674299,3.578462
2010-04-14,12.60527184,12.62712564,12.46103676,12.53533968,54322603.0,1555051506.0,0.826769,-0.3821,21.166651,3.087071,8.641157,3.564789
2010-04-15,12.6096426,12.78010224,12.5222274,12.64897944,92650160.0,2683069201.0,1.4101,0.9066,21.358538,3.115057,8.719494,3.597106
2010-05-04,11.3858298,11.3858298,11.3858298,11.3858298,14574300.0,379660515.0,0.221815,-9.9862,19.237504,2.729013,7.639005,4.060859
2010-05-05,10.2494322,10.60783452,10.2494322,10.50730704,223883014.0,5321903279.0,3.407414,-7.7159,17.753151,2.518445,7.049585,3.747526
2010-05-06,10.3149936,10.39366728,9.615672,9.66812112,127371673.0,2924279931.0,1.938548,-7.9867,16.335262,2.317304,6.486556,3.448223
2010-05-07,9.615672,9.90851292,9.30097728,9.63315504,79576715.0,1766641679.0,1.211127,-0.3617,16.276183,2.308923,6.463097,3.435752
2010-05-10,9.615672,9.74242404,9.3315726,9.61130124,61694779.0,1352182253.0,0.938971,-0.2269,16.239259,2.303685,6.448434,3.427957
2010-05-11,9.88665912,9.88665912,9.13925916,9.1567422,87537338.0,1904709992.0,1.332285,-4.7294,15.471236,2.194734,6.143461,3.265835
2010-05-12,9.08243928,9.27038196,8.8726428,9.18296676,67366763.0,1400821355.0,1.025296,0.2864,15.515545,2.20102,6.161055,3.275188
2010-05-13,9.20482056,9.45395388,9.18296676,9.44521236,72068928.0,1538083552.0,1.096861,2.8558,15.958635,2.263876,6.337002,3.36872
2010-05-14,9.3315726,9.42335856,9.2223036,9.27038196,50151381.0,1067944202.0,0.763285,-1.851,15.663242,2.221972,6.219704,3.306365
2010-05-17,9.0911808,9.0911808,8.522982,8.53172352,91439271.0,1831914181.0,1.391671,-7.9679,14.415204,2.044927,5.724122,3.042916
2010-05-18,8.59291416,8.83767672,8.52735276,8.77211532,68712453.0,1362926130.0,1.045777,2.8176,14.82137,2.102545,5.885406,3.128654
2010-05-19,8.6541048,8.8070814,8.5666896,8.64973404,56247508.0,1118908832.0,0.856066,-1.3951,14.614595,2.073212,5.803298,3.085006
2010-05-20,8.56231884,8.77648608,8.52735276,8.57543112,44516700.0,881336083.0,0.677527,-0.859,14.489053,2.055403,5.753446,3.058505
2010-05-21,8.304444,8.70655392,8.2388826,8.64973404,62916112.0,1219520585.0,0.957559,0.8665,14.614595,2.073212,5.803298,3.085006
2010-05-24,8.7196662,9.28349424,8.7196662,9.17422524,104815196.0,2175744432.0,1.595247,6.0637,15.500775,2.198925,6.155191,3.27207
2010-05-25,9.04310244,9.1130346,8.81145216,8.97754104,75359626.0,1547811611.0,1.146945,-2.1439,15.168458,2.151782,6.023231,3.201921
2010-05-26,9.04310244,9.1130346,8.92509192,9.0037656,43630725.0,899566312.0,0.664043,0.2921,15.212767,2.158068,6.040825,3.211274
2010-05-27,9.01250712,9.178596,8.79833988,9.12177612,52913230.0,1091742516.0,0.805319,1.3107,15.412157,2.186353,6.120001,3.253364
2010-05-28,9.2223036,9.2660112,8.96442876,9.02124864,45322896.0,944106964.0,0.689797,-1.1021,15.242306,2.162259,6.052555,3.21751
2010-05-31,8.9382042,8.99065332,8.63662176,8.6541048,46031926.0,928237230.0,0.700588,-4.0698,14.62198,2.07426,5.80623,3.086565
2010-06-01,8.5885434,8.66284632,8.42682528,8.51861124,43181954.0,843597227.0,0.657213,-1.5657,14.39305,2.041784,5.715325,3.03824
2010-06-02,8.47053288,8.73714924,8.3700054,8.6978124,47360812.0,927349452.0,0.720813,2.1036,14.695828,2.084736,5.835555,3.102153
2010-06-03,8.70218316,8.75026152,8.56231884,8.57543112,43774944.0,867985280.0,0.666238,-1.407,14.489053,2.055403,5.753446,3.058505
2010-06-04,8.522982,8.86390128,8.48801592,8.71529544,45870400.0,913376485.0,0.69813,1.631,14.725367,2.088926,5.847284,3.108389
2010-06-07,8.51861124,8.59291416,8.4574206,8.51424048,40936257.0,796706797.0,0.623034,-2.3069,14.385665,2.040736,5.712392,3.036681
2010-06-08,8.5011282,8.6759586,8.44867908,8.56231884,30038143.0,588458260.0,0.457169,0.5647,14.466898,2.05226,5.744649,3.053828
2010-06-09,8.6103972,8.89886736,8.48364516,8.85515976,58357654.0,1166734522.0,0.888181,3.420113,14.961682,2.122449,5.941122,3.158273
2010-06-10,8.74152,8.8289352,8.6759586,8.68907088,40902932.0,818264708.0,0.622527,-1.8756,14.681058,2.08264,5.82969,3.099036
2010-06-11,8.78085684,8.8289352,8.69344164,8.76774456,34240488.0,687151154.0,0.521127,0.9054,14.813985,2.101497,5.882474,3.127095
2010-06-18,8.75463228,8.8726428,8.66284632,8.75026152,40855290.0,820487845.0,0.621802,-0.1994,14.784446,2.097307,5.870744,3.12086
2010-06-21,8.77211532,9.08243928,8.77211532,9.069327,55500901.0,1137623527.0,0.844702,3.6464,15.323539,2.173782,6.084812,3.234657
2010-06-22,9.02124864,9.11740536,8.99502408,9.09992232,38068887.0,789988642.0,0.579394,0.3373,15.375233,2.181115,6.105339,3.245569
2010-06-23,9.06495624,9.23978664,9.03873168,9.11740536,50631989.0,1058136662.0,0.770599,0.1921,15.404773,2.185306,6.117069,3.251805
2010-06-24,9.07038,9.3256944,9.07038,9.1442868,37250440.0,509364891.0,0.377958,0.2948,15.076147,2.138687,5.986575,3.182435
2010-06-25,9.07038,9.07038,8.801628,8.8620972,48727794.0,645308424.0,0.494412,-3.086,14.610902,2.072688,5.801832,3.084226
2010-06-28,8.8150656,8.8486596,8.6135016,8.6202204,43348184.0,561762203.0,0.439829,-2.7293,14.212121,2.016117,5.64348,3.000047
2010-06-29,8.6470956,8.7142836,8.06256,8.0692788,78522542.0,971340741.0,0.796722,-6.3913,13.303786,1.887262,5.28279,2.808306
2010-06-30,8.028966,8.028966,7.7467764,7.860996,60840895.0,713059952.0,0.617317,-2.5812,12.960391,1.838548,5.146431,2.735819
2010-07-01,7.8744336,7.961778,7.6459944,7.6661508,62030408.0,720430570.0,0.629386,-2.4786,12.639151,1.792977,5.01887,2.668008
2010-07-02,7.659432,7.8408396,7.5116184,7.7870892,57021749.0,653430799.0,0.578566,1.5776,12.838541,1.821263,5.098046,2.710097
2010-07-05,7.6863072,7.7534952,7.55865,7.6728696,37507614.0,426973206.0,0.380568,-1.4668,12.650228,1.794549,5.023269,2.670346
2010-07-06,7.6728696,7.8139644,7.625838,7.7870892,42234409.0,487894088.0,0.428528,1.4886,12.838541,1.821263,5.098046,2.710097
2010-07-07,7.7803704,7.9416216,7.693026,7.8744336,53852383.0,625772246.0,0.546408,1.1217,12.982546,1.841691,5.155229,2.740495
2010-07-08,7.9214652,7.9483404,7.7400576,7.7803704,41538995.0,485349242.0,0.421472,-1.1945,12.827464,1.819691,5.093647,2.707759
2010-07-09,7.7736516,8.0020908,7.6527132,7.961778,77999396.0,914380310.0,0.791414,2.3316,13.12655,1.862119,5.212411,2.770893
2010-07-12,7.9886532,8.1431856,7.9080276,8.1095916,68886094.0,825402663.0,0.698947,1.8565,13.37025,1.89669,5.309182,2.822336
2010-07-13,7.995372,8.0222472,7.9013088,7.9080276,48039593.0,568505686.0,0.487429,-2.4855,13.037932,1.849548,5.177222,2.752187
2010-07-14,7.9349028,8.096154,7.9080276,7.9684968,47693555.0,567593631.0,0.483918,0.7647,13.137627,1.863691,5.21681,2.773232
2010-07-15,7.9550592,8.0491224,7.72662,7.7333388,48398506.0,567571083.0,0.491071,-2.9511,12.749923,1.808692,5.062857,2.691391
2010-07-16,7.7131824,7.7400576,7.5788064,7.693026,42556721.0,484733043.0,0.431798,-0.521289,12.68346,1.799263,5.036465,2.677361
2010-07-19,7.5788064,7.961778,7.55865,7.89459,54913651.0,638543899.0,0.557176,2.6201,13.015777,1.846405,5.168425,2.74751
2010-07-20,7.9147464,8.1163104,7.9013088,8.1028728,88512102.0,1060611431.0,0.89808,2.6383,13.359172,1.895119,5.304783,2.819998
2010-07-21,8.1163104,8.2170924,8.0759976,8.1163104,80658292.0,977561948.0,0.818392,0.1658,13.381327,1.898262,5.31358,2.824674
2010-07-22,8.0692788,8.2372488,8.028966,8.196936,83452963.0,1011420451.0,0.846748,0.9934,13.514254,1.917119,5.366364,2.852734
2010-07-23,8.2238112,8.3985,8.1566232,8.3850624,118012173.0,1456124337.0,1.1974,2.2951,13.824417,1.961118,5.489527,2.918207
2010-07-26,8.3985,8.432094,8.2103736,8.331312,79501999.0,984316037.0,0.80666,-0.641,13.735799,1.948547,5.454337,2.8995
2010-07-27,8.297718,8.4052188,8.2103736,8.3044368,76529821.0,947992387.0,0.776503,-0.3226,13.69149,1.942261,5.436743,2.890147
2010-07-28,8.297718,8.600064,8.2036548,8.5799076,114592466.0,1440763339.0,1.162702,3.3172,14.145658,2.006689,5.617088,2.986017
2010-07-29,8.6202204,8.835222,8.6202204,8.7075648,154226585.0,2003325404.0,1.564846,1.4879,14.356125,2.036546,5.700662,3.030445
2010-07-30,8.700846,8.700846,8.532876,8.6135016,74339311.0,953035380.0,0.754277,-1.0802,14.201044,2.014546,5.639081,2.997709
2010-08-02,8.6135016,8.801628,8.6135016,8.7478776,69894308.0,907046486.0,0.709176,1.5601,14.422589,2.045974,5.727054,3.044475
2010-08-03,8.7881904,8.9897544,8.700846,8.7210024,138953087.0,1834513718.0,1.409875,-0.3072,14.37828,2.039689,5.70946,3.035122
2010-08-04,8.6874084,8.7814716,8.5395948,8.73444,77882175.0,1004311957.0,0.790225,0.1541,14.400435,2.042831,5.718257,3.039798
2010-08-05,8.7545964,8.7747528,8.5060008,8.5597512,78110617.0,1002338121.0,0.792542,-2.0,14.112426,2.001975,5.603892,2.979002
2010-08-06,8.5597512,8.768034,8.4186564,8.7478776,92317893.0,1185509565.0,0.936695,2.1978,14.422589,2.045974,5.727054,3.044475
2010-08-09,8.7075648,8.801628,8.6403768,8.7411588,73799536.0,957562402.0,0.7488,-0.0768,14.411512,2.044403,5.722656,3.042137
2010-08-10,8.73444,8.768034,8.3716248,8.3783436,80497419.0,1024561872.0,0.81676,-4.1507,13.81334,1.959547,5.485128,2.915868
2010-08-11,8.3514684,8.4455316,8.3111556,8.3581872,56244216.0,699439852.0,0.570677,-0.2406,13.780108,1.954833,5.471932,2.908853
2010-08-12,8.2506864,8.3178744,8.1364668,8.1499044,78085379.0,954758921.0,0.792286,-2.492,13.436713,1.906119,5.335574,2.836366
2010-08-13,8.1431856,8.23053,8.0692788,8.2103736,59230318.0,718885270.0,0.600975,0.742,13.536408,1.920262,5.375162,2.857411
2010-08-16,8.1767796,8.56647,8.1431856,8.5261572,92265819.0,1151092509.0,0.936167,3.8462,14.05704,1.994118,5.581899,2.967311
2010-08-17,8.5395948,8.5799076,8.4522504,8.5261572,67159506.0,850825785.0,0.681428,0.0,14.05704,1.994118,5.581899,2.967311
2010-08-18,8.5530324,8.5866264,8.4052188,8.4455316,57224350.0,722070567.0,0.580622,-0.9456,13.924112,1.975261,5.529115,2.939251
2010-08-19,8.4522504,8.6202204,8.4052188,8.5261572,67133368.0,851403607.0,0.681163,0.9547,14.05704,1.994118,5.581899,2.967311
2010-08-20,8.465688,8.499282,8.196936,8.2574052,69006996.0,858006167.0,0.700173,-3.1521,13.613949,1.931261,5.405952,2.873779
2010-08-23,8.2439676,8.3178744,8.163342,8.2103736,50003280.0,612889666.0,0.507354,-0.5696,13.536408,1.920262,5.375162,2.857411
2010-08-24,8.2036548,8.331312,8.1028728,8.2238112,51315088.0,627922398.0,0.520664,0.1637,13.558563,1.923404,5.383959,2.862087
2010-08-25,8.129748,8.2574052,7.995372,8.0020908,66111070.0,797466986.0,0.67079,-2.6961,13.193013,1.871548,5.238803,2.784923
2010-08-26,8.0088096,8.0692788,7.89459,7.9483404,56977490.0,676036521.0,0.578117,-0.6717,13.104395,1.858977,5.203614,2.766217
2010-08-27,7.9416216,7.9550592,7.827402,7.9080276,41596884.0,488589808.0,0.422059,-0.5072,13.037932,1.849548,5.177222,2.752187
2010-08-30,7.9349028,8.0759976,7.8341208,8.0088096,94375604.0,1118029654.0,0.957574,1.2744,15.226691,1.971896,5.666927,31.406057
2010-08-31,7.9416216,7.961778,7.827402,7.8744336,76989468.0,901733227.0,0.781167,-1.6779,14.97121,1.938811,5.571845,30.879109
2010-09-01,7.8878712,7.9684968,7.7333388,7.7736516,74467516.0,870551675.0,0.755578,-1.2799,14.779599,1.913997,5.500533,30.483899
2010-09-02,7.8677148,7.9013088,7.760214,7.7736516,67430638.0,783551486.0,0.684179,0.0,14.779599,1.913997,5.500533,30.483899
2010-09-03,7.7736516,7.8139644,7.6459944,7.6997448,108294814.0,1242669108.0,1.098804,-0.9507,14.639084,1.8958,5.448237,30.194078
2010-09-06,7.72662,8.0692788,7.72662,8.0356848,151026229.0,1789085550.0,1.532374,4.363,15.277788,1.978514,5.685944,31.511446
2010-09-07,8.06256,8.1028728,7.9147464,8.0020908,78573726.0,932625169.0,0.797241,-0.4181,15.213917,1.970242,5.662173,31.379709
2010-09-08,7.9349028,7.961778,7.8408396,7.8878712,63765356.0,748186380.0,0.64699,-1.427373,14.996758,1.94212,5.581353,30.931804
2010-09-09,7.9147464,8.0088096,7.7736516,7.7870892,74821048.0,876340012.0,0.759165,-1.2777,14.805147,1.917305,5.510041,30.536594
2010-09-10,7.7870892,7.8542772,7.6392756,7.693026,68716580.0,787966006.0,0.697227,-1.2079,14.62631,1.894146,5.443483,30.167731
2010-09-13,7.7199012,7.827402,7.659432,7.7333388,56863132.0,654746910.0,0.576957,0.524,14.702954,1.904071,5.472008,30.325815
2010-09-14,7.7534952,7.8005268,7.6728696,7.6863072,56349815.0,648339158.0,0.571748,-0.6082,14.613536,1.892491,5.438729,30.141383
2010-09-15,7.693026,7.693026,7.5183372,7.5317748,74744755.0,843317652.0,0.758391,-2.0105,14.319732,1.854443,5.329384,29.535394
2010-09-16,7.5384936,7.6997448,7.5116184,7.5519312,87171484.0,982205886.0,0.884478,0.2676,14.358055,1.859406,5.343646,29.614436
2010-09-17,7.5653688,7.592244,7.457868,7.4780244,57813802.0,644077528.0,0.586603,-0.9786,14.21754,1.841209,5.291351,29.324615
2010-09-20,7.4780244,7.5116184,7.3302108,7.3436484,55398173.0,611404518.0,0.562093,-1.7969,13.962058,1.808123,5.196268,28.797668
2010-09-21,7.39068,7.4175552,7.323492,7.3369296,33050319.0,361608942.0,0.335342,-0.0915,13.949284,1.806469,5.191514,28.77132
2010-09-27,7.3638048,7.39068,7.289898,7.3503672,55347902.0,603734856.0,0.561583,0.1832,13.974832,1.809777,5.201022,28.824015
2010-09-28,7.3369296,7.3369296,7.121928,7.1420844,76563712.0,822373714.0,0.776847,-2.8336,13.578836,1.758495,5.053644,28.007247
2010-09-29,7.1353656,7.2025536,7.05474,7.0681776,67193853.0,711234591.0,0.681776,-1.0348,13.438322,1.740298,5.001349,27.717426
2010-09-30,7.0278648,7.2361476,7.0009896,7.1488032,83176551.0,883599183.0,0.843943,1.1407,13.59161,1.760149,5.058398,28.033594
2010-10-08,7.2159912,7.6527132,7.2159912,7.5855252,153690746.0,1712275251.0,1.55941,6.109,14.421925,1.867677,5.367417,29.746173
2010-10-11,7.6459944,8.3447496,7.6056816,8.3447496,366355654.0,4468809244.0,3.717195,10.0089,15.865395,2.05461,5.904634,32.723425
2010-10-12,8.499282,8.700846,8.3111556,8.6874084,342077493.0,4320432923.0,3.470859,4.1063,16.516872,2.138978,6.147095,34.06714
2010-10-13,8.600064,8.6874084,8.5060008,8.6269392,190290830.0,2432306277.0,1.930769,-0.6961,16.401906,2.12409,6.104308,33.830014
2010-10-14,8.7478776,9.4869456,8.7478776,9.171162,444930465.0,6142482830.0,4.514447,6.3084,17.436605,2.258086,6.489393,35.96415
2010-10-15,9.07038,10.0647624,8.9897544,10.0513248,423062062.0,6055457909.0,4.292562,9.5971,19.110009,2.474796,7.112184,39.415655
2010-10-18,10.145388,10.6761732,9.7489788,10.2327324,519828346.0,7994941859.0,5.274392,1.8048,19.454908,2.519462,7.240546,40.127034
2010-10-19,10.1386692,10.41414,9.91023,10.4007024,255796417.0,3861977078.0,2.595416,1.6415,19.77426,2.560819,7.359399,40.785718
2010-10-20,10.178982,11.0994576,10.1386692,10.7433612,383143089.0,6019624433.0,3.887527,3.2946,20.425738,2.645187,7.60186,42.129433
2010-10-21,10.75008,10.8374244,10.2730452,10.4007024,241728089.0,3785381950.0,2.452673,-3.1895,19.77426,2.560819,7.359399,40.785718
2010-10-22,10.3200768,10.346952,9.9975744,10.1050752,229380572.0,3465763042.0,2.32739,-2.8424,19.212201,2.48803,7.150217,39.626434
2010-10-25,10.0647624,11.1128952,10.0244496,11.1061764,369019012.0,5873233742.0,3.744219,9.9069,21.115538,2.734518,7.858583,43.552191
2010-10-26,11.2136772,11.58993,10.951644,11.2002396,370038291.0,6220071479.0,3.754561,0.8469,21.294375,2.757677,7.925141,43.921054
2010-10-27,11.0725824,11.4958668,10.8777372,10.9046124,224755320.0,3725389303.0,2.28046,-2.6395,20.732315,2.684889,7.715959,42.76177
2010-10-28,10.75008,11.1397704,10.75008,10.951644,177877854.0,2889170539.0,1.804822,0.4313,20.821734,2.696469,7.749238,42.946202
2010-10-29,10.884456,10.9046124,10.380546,10.4208588,221656716.0,3485486414.0,2.24902,-4.8466,19.812582,2.565781,7.373662,40.86476
2010-11-01,10.4007024,10.817268,10.3603896,10.7030484,172446392.0,2744576348.0,1.749712,2.7079,23.588726,2.493999,8.249506,-4.009523
2010-11-02,10.75008,11.0725824,10.41414,10.7366424,229740902.0,3665803960.0,2.331046,0.3139,23.662765,2.501827,8.275399,-4.022108
2010-11-03,10.7097672,10.9449252,10.447734,10.6627356,199771274.0,3197316512.0,2.026962,-0.6884,23.499879,2.484606,8.218435,-3.994421
2010-11-04,10.6627356,10.9113312,10.5417972,10.8307056,164856627.0,2631995774.0,1.672703,1.5753,23.870073,2.523746,8.3479,-4.057345
