date,open,high,low,close,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
2010-05-05,2.17482771,2.19165423,2.13696804,2.18324097,53824355,277147232.0,0.598048,-0.3839,10.485945,2.048384,4.378475,-30.091709
2010-05-06,2.17482771,2.17482771,2.12434815,2.14117467,77825691,395916673.0,0.86473,-1.9268,10.283904,2.008916,4.294111,-29.511908
2010-05-07,2.10752163,2.14958793,2.08228185,2.13696804,93138183,469727598.0,1.034869,-0.1965,10.2637,2.00497,4.285675,-29.453927
2010-05-10,2.13696804,2.14958793,2.103315,2.14958793,61742136,312674436.0,0.686024,0.5906,10.324312,2.01681,4.310984,-29.627868
2010-05-11,2.17903434,2.1874476,2.09910837,2.12014152,97582046,495291015.0,1.084245,-1.3699,10.182883,1.989183,4.25193,-29.222007
2010-05-12,2.10752163,2.17903434,2.09490174,2.16641445,110862818,563699688.0,1.231809,2.1825,10.405128,2.032597,4.34473,-29.859789
2010-05-13,2.14958793,2.19165423,2.1453813,2.17903434,92488908,478588572.0,1.027655,0.5825,10.465741,2.044438,4.370039,-30.033729
2010-05-14,2.16641445,2.19165423,2.13696804,2.16641445,71931684,369847257.0,0.799241,-0.5792,10.405128,2.032597,4.34473,-29.859789
2010-05-17,2.1453813,2.15379456,2.09490174,2.103315,77790495,391502532.0,0.864339,-2.9126,10.102067,1.973395,4.218184,-28.990086
2010-05-18,2.103315,2.13696804,2.09069511,2.12855478,79028354,397363132.0,0.878093,1.2,10.223291,1.997076,4.268802,-29.337967
2010-05-19,2.11593489,2.1453813,2.09910837,2.11593489,59161943,297769226.0,0.657355,-0.5929,10.162679,1.985236,4.243493,-29.164027
2010-05-20,2.10752163,2.12855478,2.09490174,2.103315,43506700,218482929.0,0.483408,-0.5964,10.102067,1.973395,4.218184,-28.990086
2010-05-21,2.06966196,2.12014152,2.0612487,2.11593489,55882086,277801654.0,0.620912,0.6,10.162679,1.985236,4.243493,-29.164027
2010-05-24,2.12434815,2.16220782,2.11593489,2.15379456,101455012,517390236.0,1.127278,1.7893,10.344516,2.020757,4.31942,-29.685848
2010-05-25,2.13696804,2.1453813,2.09910837,2.103315,81168768,408707095.0,0.901875,-2.3438,10.102067,1.973395,4.218184,-28.990086
2010-05-26,2.11172826,2.12014152,2.08648848,2.09910837,37500773,187374509.0,0.416675,-0.2,10.081862,1.969449,4.209748,-28.932106
2010-05-27,2.103315,2.12014152,2.07807522,2.11593489,56613875,282945548.0,0.629043,0.8016,10.162679,1.985236,4.243493,-29.164027
2010-05-28,2.12855478,2.13276141,2.09910837,2.10752163,44834586,225434619.0,0.498162,-0.3976,10.122271,1.977342,4.22662,-29.048066
2010-05-31,2.09910837,2.12434815,2.08648848,2.08648848,44032305,220141912.0,0.489248,-0.998,10.02125,1.957608,4.184439,-28.758165
2010-06-01,2.07807522,2.10752163,2.0612487,2.06966196,70210253,347209341.0,0.780114,-0.8065,9.940433,1.941821,4.150693,-28.526245
2010-06-02,2.06545533,2.07807522,2.04862881,2.06966196,60397101,295885287.0,0.671079,0.0,9.940433,1.941821,4.150693,-28.526245
2010-06-03,2.07807522,2.08228185,2.05704207,2.05704207,41816691,205713515.0,0.46463,-0.6098,9.879821,1.929981,4.125384,-28.352304
2010-06-04,2.05704207,2.05704207,2.03600892,2.04442218,38421555,186934092.0,0.426906,-0.6135,9.819209,1.91814,4.100075,-28.178364
2010-06-07,2.02759566,2.02759566,1.98552936,1.98973599,54422678,259368932.0,0.604696,-2.6749,9.556555,1.866832,3.990402,-27.424621
2010-06-08,1.98973599,2.00235588,1.96028958,1.97290947,39327412,184952080.0,0.436971,-0.8457,9.475738,1.851045,3.956657,-27.192701
2010-06-09,1.9771161,2.04442218,1.96028958,2.03180229,87808453,418622542.0,0.975649,2.985072,9.758596,1.9063,4.074766,-28.004423
2010-06-10,2.00656251,2.02338903,1.98973599,2.00656251,51763286,246894009.0,0.575148,-1.2422,9.637371,1.882619,4.024148,-27.656542
2010-06-11,2.01497577,2.03180229,2.00656251,2.0191824,34095500,163693385.0,0.378839,0.6289,9.697984,1.89446,4.049457,-27.830483
2010-06-17,2.02759566,2.04442218,2.02338903,2.02759566,30423564,147105586.0,0.33804,0.4167,9.738392,1.902353,4.066329,-27.946443
2010-06-18,2.02759566,2.04862881,2.01497577,2.0191824,55059606,266321719.0,0.611773,-0.4149,9.697984,1.89446,4.049457,-27.830483
2010-06-21,2.03180229,2.103315,2.01497577,2.09069511,96564073,475264542.0,1.072934,3.5417,10.041454,1.961555,4.192875,-28.816146
2010-06-22,2.08228185,2.10752163,2.08228185,2.09910837,40877684,203686394.0,0.454196,0.4024,10.081862,1.969449,4.209748,-28.932106
2010-06-23,2.09069511,2.09910837,2.06545533,2.07386859,36548806,180932399.0,0.406098,-1.2024,9.960638,1.945768,4.159129,-28.584225
2010-06-25,2.06545533,2.08228185,2.04862881,2.06966196,32818954,161052055.0,0.364655,-0.2028,9.940433,1.941821,4.150693,-28.526245
2010-06-28,2.06966196,2.09490174,2.06545533,2.06545533,25921082,127996312.0,0.288012,-0.2033,9.920229,1.937874,4.142257,-28.468265
2010-06-29,2.07807522,2.08228185,1.98552936,1.99394262,53419958,258456682.0,0.593555,-3.4623,9.576759,1.870779,3.998838,-27.482602
2010-06-30,1.98552936,2.01497577,1.96449621,1.9771161,56981900,269017723.0,0.633132,-0.8439,9.495943,1.854992,3.965093,-27.250681
2010-07-01,1.9771161,1.99394262,1.96449621,1.9771161,38982869,183663243.0,0.433143,0.0,9.495943,1.854992,3.965093,-27.250681
2010-07-02,1.98132273,2.02338903,1.9771161,2.01076914,60560087,287956668.0,0.67289,1.7021,9.657576,1.886566,4.032584,-27.714522
2010-07-05,2.00235588,2.02759566,1.99814925,2.0191824,49710673,238088530.0,0.552341,0.4184,9.697984,1.89446,4.049457,-27.830483
2010-07-06,2.0191824,2.09490174,2.01076914,2.07807522,109646285,538066606.0,1.218292,2.9167,9.980842,1.949715,4.167566,-28.642205
2010-07-07,2.07386859,2.08228185,2.04862881,2.07807522,50719017,248612015.0,0.563545,0.0,9.980842,1.949715,4.167566,-28.642205
2010-07-08,2.07807288,2.09122524,2.05615228,2.06492052,33045661,156158051.0,0.367174,-0.6329,9.516147,1.858938,3.973529,-27.308661
2010-07-09,2.06492052,2.1262982,2.04299992,2.1043776,53125942,253524449.0,0.590288,1.9108,9.697984,1.89446,4.049457,-27.830483
2010-07-12,2.1043776,2.16137116,2.09122524,2.12191408,63318774,307693173.0,0.703542,0.8333,9.7788,1.910247,4.083202,-28.062403
2010-07-13,2.1043776,2.11314584,2.07368876,2.08684112,35625486,169749831.0,0.395839,-1.6529,9.617167,1.878672,4.015711,-27.598562
2010-07-14,2.09122524,2.1262982,2.09122524,2.10876172,34303422,165035649.0,0.381149,1.0504,9.718188,1.898406,4.057893,-27.888463
2010-07-15,2.10876172,2.13068232,2.0605364,2.06492052,43175413,206397002.0,0.479727,-2.079,9.516147,1.858938,3.973529,-27.308661
2010-07-16,2.06492052,2.07807288,2.05176816,2.07368876,20580597,96939412.0,0.228673,0.424628,9.556555,1.866832,3.990402,-27.424621
2010-07-19,2.05615228,2.1043776,2.04738404,2.09122524,37294721,177079959.0,0.414386,0.8457,9.637371,1.882619,4.024148,-27.656542
2010-07-20,2.09122524,2.12191408,2.08684112,2.10876172,48027256,231062435.0,0.533636,0.8386,9.718188,1.898406,4.057893,-27.888463
2010-07-21,2.11752996,2.11752996,2.09560936,2.1043776,47401742,228037463.0,0.526686,-0.2079,9.697984,1.89446,4.049457,-27.830483
2010-07-22,2.09999348,2.14383468,2.09560936,2.13506644,65765501,318757460.0,0.730728,1.4583,9.839413,1.922087,4.108511,-28.236344
2010-07-23,2.14383468,2.16137116,2.13068232,2.1482188,85806066,420180658.0,0.953401,0.616,9.900025,1.933927,4.13382,-28.410284
2010-07-26,2.1482188,2.16137116,2.12191408,2.1482188,57285227,279740786.0,0.636503,0.0,9.900025,1.933927,4.13382,-28.410284
2010-07-27,2.13945056,2.16137116,2.1262982,2.15260292,55308278,270593987.0,0.614536,0.2041,9.920229,1.937874,4.142257,-28.468265
2010-07-28,2.15698704,2.19644412,2.13506644,2.18329176,103989192,515553175.0,1.155435,1.4257,10.061658,1.965502,4.201311,-28.874126
2010-07-29,2.17890764,2.19644412,2.1701394,2.18329176,78792019,392345136.0,0.875467,0.0,10.061658,1.965502,4.201311,-28.874126
2010-07-30,2.17452352,2.18767588,2.16137116,2.1701394,40350315,200017413.0,0.448337,-0.6024,10.001046,1.953661,4.176002,-28.700185
2010-08-02,2.1701394,2.19644412,2.16137116,2.19206,67830503,337613989.0,0.753672,1.0101,10.102067,1.973395,4.218184,-28.990086
2010-08-03,2.19206,2.19644412,2.15698704,2.15698704,55117337,273814741.0,0.612415,-1.6,9.940433,1.941821,4.150693,-28.526245
2010-08-04,2.15260292,2.1701394,2.13068232,2.15260292,49367697,241719497.0,0.54853,-0.2033,9.920229,1.937874,4.142257,-28.468265
2010-08-05,2.14383468,2.15260292,2.10876172,2.11752996,52634677,255206514.0,0.58483,-1.6293,9.758596,1.9063,4.074766,-28.004423
2010-08-06,2.11752996,2.13945056,2.09999348,2.13506644,53927873,260545099.0,0.599199,0.8282,9.839413,1.922087,4.108511,-28.236344
2010-08-09,2.13068232,2.13945056,2.11752996,2.1262982,34113390,165471426.0,0.379038,-0.4107,9.799005,1.914194,4.091639,-28.120384
2010-08-10,2.13068232,2.13506644,2.08684112,2.09122524,66447737,319908663.0,0.738308,-1.6495,9.637371,1.882619,4.024148,-27.656542
2010-08-11,2.08684112,2.09999348,2.082457,2.08684112,40676499,194024839.0,0.451961,-0.2096,9.617167,1.878672,4.015711,-27.598562
2010-08-12,2.082457,2.09122524,2.06492052,2.07368876,32282469,152890171.0,0.358694,-0.6303,9.556555,1.866832,3.990402,-27.424621
2010-08-13,2.07368876,2.08684112,2.06930464,2.082457,35745133,169471445.0,0.397168,0.4228,9.596963,1.874726,4.007275,-27.540582
2010-08-16,2.082457,2.11314584,2.07368876,2.11314584,49180977,234822860.0,0.546455,1.4737,9.738392,1.902353,4.066329,-27.946443
2010-08-17,2.10876172,2.12191408,2.09999348,2.11314584,36522138,175790193.0,0.405802,0.0,9.738392,1.902353,4.066329,-27.946443
2010-08-18,2.11752996,2.13506644,2.082457,2.09560936,55014941,264356501.0,0.611277,-0.8299,9.657576,1.886566,4.032584,-27.714522
2010-08-19,2.09560936,2.12191408,2.08684112,2.11314584,55202390,265152944.0,0.61336,0.8368,9.738392,1.902353,4.066329,-27.946443
2010-08-20,2.10876172,2.11314584,2.09122524,2.1043776,49264041,236236663.0,0.547378,-0.4149,9.697984,1.89446,4.049457,-27.830483
2010-08-23,2.09560936,2.1262982,2.09560936,2.09999348,39181901,188610502.0,0.435354,-0.2083,9.198468,1.942253,3.864843,14.505257
2010-08-24,2.1043776,2.11752996,2.08684112,2.09999348,39297442,188418757.0,0.436638,0.0,9.198468,1.942253,3.864843,14.505257
2010-08-25,2.09122524,2.09560936,2.04299992,2.05615228,82374668,388196882.0,0.915274,-2.0877,9.006433,1.901705,3.784158,14.202434
2010-08-26,2.0605364,2.06930464,2.04738404,2.0605364,38203100,179203640.0,0.424479,0.2132,9.025636,1.905759,3.792226,14.232716
2010-08-27,2.05615228,2.06492052,2.04738404,2.0605364,24560334,115165751.0,0.272893,0.0,9.025636,1.905759,3.792226,14.232716
2010-08-30,2.06492052,2.07368876,2.05615228,2.06492052,60490594,285035545.0,0.672118,0.2128,9.04484,1.909814,3.800295,14.262998
2010-08-31,2.0605364,2.06492052,2.04738404,2.05176816,35470557,166059200.0,0.394117,-0.6369,8.987229,1.89765,3.776089,14.172151
2010-09-01,2.05176816,2.082457,2.0386158,2.04299992,69142335,323938746.0,0.768248,-0.4274,8.948822,1.88954,3.759952,14.111587
2010-09-02,2.0605364,2.07368876,2.04299992,2.05176816,46682962,218623940.0,0.5187,0.4292,8.987229,1.89765,3.776089,14.172151
2010-09-03,2.05615228,2.0605364,2.02984756,2.05615228,68674673,320019560.0,0.763052,0.2137,9.006433,1.901705,3.784158,14.202434
2010-09-06,2.05615228,2.07807288,2.05176816,2.07368876,60887603,286698140.0,0.676529,0.8529,9.083247,1.917924,3.816432,14.323563
2010-09-07,2.07368876,2.07807288,2.05615228,2.06492052,45255418,213191879.0,0.502838,-0.4228,9.04484,1.909814,3.800295,14.262998
2010-09-08,2.05615228,2.0605364,2.04299992,2.05176816,36524171,170754010.0,0.405824,-0.636947,8.987229,1.89765,3.776089,14.172151
2010-09-09,2.05176816,2.05176816,2.02984756,2.0386158,50758065,236058762.0,0.563978,-0.641,8.929619,1.885485,3.751883,14.081304
2010-09-10,2.04299992,2.04299992,2.0166952,2.02984756,46695559,216143267.0,0.51884,-0.4301,8.891212,1.877376,3.735746,14.020739
2010-09-13,2.02546344,2.04738404,2.02107932,2.03423168,41070079,190398980.0,0.456334,0.216,8.910415,1.881431,3.743815,14.051022
2010-09-14,2.0386158,2.04738404,2.0166952,2.02107932,32800926,152010316.0,0.364455,-0.6466,8.852805,1.869266,3.719609,13.960175
2010-09-16,2.00792696,2.00792696,1.972854,1.98162224,67476960,305967332.0,0.749744,-1.9523,8.679974,1.832773,3.646992,13.687633
2010-09-17,1.98600636,1.99039048,1.96408576,1.97723812,39368448,177453606.0,0.437427,-0.2212,8.66077,1.828718,3.638923,13.657351
2010-09-20,1.97723812,1.99039048,1.972854,1.97723812,25909422,117117600.0,0.287882,0.0,8.66077,1.828718,3.638923,13.657351
2010-09-21,1.98162224,1.99915872,1.97723812,1.99915872,25198175,114346526.0,0.27998,1.1086,8.756787,1.848992,3.679266,13.808763
2010-09-27,1.9947746,2.00354284,1.97723812,2.00354284,44704534,202847624.0,0.496717,0.2193,8.775991,1.853047,3.687335,13.839045
2010-09-28,1.99039048,2.00792696,1.98162224,1.99915872,42926967,195716102.0,0.476966,-0.2188,8.756787,1.848992,3.679266,13.808763
2010-09-29,1.99915872,2.01231108,1.9947746,2.00354284,48993766,223737144.0,0.544375,0.2193,8.775991,1.853047,3.687335,13.839045
2010-09-30,1.99039048,2.02107932,1.99039048,2.0166952,40154393,184293761.0,0.44616,0.6565,8.833601,1.865211,3.711541,13.929892
2010-10-08,2.03423168,2.05615228,2.00792696,2.04738404,80021341,371865343.0,0.889126,1.5217,8.968026,1.893595,3.768021,14.141869
2010-10-11,2.04738404,2.09999348,2.02546344,2.08684112,142431612,672065339.0,1.582573,1.9272,9.140857,1.930088,3.840638,14.41441
2010-10-12,2.07368876,2.08684112,2.0605364,2.082457,86481767,408843646.0,0.960909,-0.2101,9.121654,1.926033,3.832569,14.384128
2010-10-13,2.082457,2.11752996,2.07368876,2.11314584,89913685,430771626.0,0.999041,1.4737,9.256078,1.954417,3.889049,14.596105
2010-10-14,2.11752996,2.19206,2.10876172,2.15698704,237378046,1172324485.0,2.637534,2.0747,9.448113,1.994965,3.969735,14.898928
2010-10-15,2.15698704,2.28851064,2.1482188,2.2797424,296667134,1507663243.0,3.296301,5.6911,9.98581,2.1085,4.195655,15.746835
2010-10-18,2.301663,2.3893454,2.28851064,2.29727888,203095301,1082952500.0,2.256614,0.7692,10.062624,2.124719,4.227929,15.867964
2010-10-19,2.28412652,2.32796772,2.2578218,2.31919948,129261739,674939018.0,1.436242,0.9542,10.158642,2.144993,4.268272,16.019376
2010-10-20,2.29289476,2.35427244,2.28851064,2.31919948,141446780,748596396.0,1.571631,0.0,10.158642,2.144993,4.268272,16.019376
2010-10-21,2.31919948,2.32796772,2.25343768,2.27535828,106129858,554588281.0,1.179221,-1.8904,9.966607,2.104445,4.187586,15.716552
2010-10-22,2.26220592,2.29289476,2.24466944,2.27535828,79505586,410881117.0,0.883395,0.0,9.966607,2.104445,4.187586,15.716552
2010-10-25,2.27535828,2.31919948,2.25343768,2.301663,67725947,354083962.0,0.752511,1.1561,10.081828,2.128774,4.235997,15.898247
2010-10-26,2.301663,2.31919948,2.26220592,2.27097416,64320759,335046194.0,0.714675,-1.3333,9.947403,2.10039,4.179517,15.68627
2010-10-27,2.27097416,2.301663,2.2359012,2.24905356,73096480,378748686.0,0.812183,-0.9653,9.851386,2.080116,4.139175,15.534858
