date,open,high,low,close,preclose,volume,amount,pctChg
2010-05-06,2838.951,2838.951,2734.999,2739.702,2857.151,9264931600,113199425993.0,-4.110703
2010-05-07,2685.992,2732.183,2665.812,2688.383,2739.702,9202626000,108502459593.0,-1.873154
2010-05-10,2690.859,2713.061,2646.589,2698.757,2688.383,8185405000,95439351168.0,0.385883
2010-05-11,2745.604,2751.07,2638.533,2647.574,2698.757,8789710700,100980560608.0,-1.896544
2010-05-12,2628.019,2668.118,2604.198,2655.714,2647.574,8254416000,90582042080.0,0.307457
2010-05-13,2653.579,2711.066,2646.896,2710.507,2655.714,8307773300,90736116133.0,2.06321
2010-05-14,2692.096,2712.863,2677.19,2696.629,2710.507,7336802400,82576727209.0,-0.512014
2010-05-17,2663.882,2663.882,2557.239,2559.931,2696.629,8264832600,88207607272.0,-5.069218
2010-05-18,2555.141,2603.32,2529.625,2594.783,2559.931,8279238600,84659769222.0,1.361445
2010-05-19,2581.63,2623.959,2554.984,2587.807,2594.783,7137218600,76631733602.0,-0.26885
2010-05-20,2571.54,2609.639,2551.452,2555.94,2587.807,6639004400,71961660671.0,-1.231427
2010-05-21,2492.575,2584.452,2481.974,2583.522,2555.94,8385609000,86998295723.0,1.079135
2010-05-24,2596.318,2680.493,2596.318,2673.423,2583.522,11249727200,121771226183.0,3.479789
2010-05-25,2654.359,2659.74,2609.086,2622.63,2673.423,9326905000,101697412562.0,-1.899932
2010-05-26,2620.853,2644.941,2610.51,2625.793,2622.63,6871046400,75195627889.0,0.120607
2010-05-27,2615.105,2662.081,2583.548,2655.918,2625.793,8788356900,96516279204.0,1.147272
2010-05-28,2680.403,2686.542,2641.405,2655.767,2655.918,8694799800,98648768130.0,-0.005681
2010-05-31,2647.868,2665.39,2591.535,2592.147,2655.767,7874388200,87203750751.0,-2.395546
2010-06-01,2577.763,2598.897,2534.267,2568.283,2592.147,7466611300,79814661762.0,-0.920627
2010-06-02,2548.542,2572.343,2521.057,2571.423,2568.283,6486663400,69692518811.0,0.122266
2010-06-03,2575.77,2596.137,2551.529,2552.656,2571.423,6950232800,74462434052.0,-0.729833
2010-06-04,2536.231,2556.969,2527.873,2553.593,2552.656,5651849500,60645956510.0,0.036707
2010-06-07,2508.329,2527.104,2491.661,2511.729,2553.593,6569798800,70153783991.0,-1.639416
2010-06-08,2510.084,2531.882,2491.647,2513.947,2511.729,6303246800,69342653328.0,0.088306
2010-06-09,2523.879,2589.473,2501.118,2583.87,2513.947,9603098400,102662530103.0,2.781407
2010-06-10,2561.549,2581.047,2554.787,2562.58,2583.87,7458396400,80569289041.0,-0.823959
2010-06-11,2574.899,2590.979,2566.616,2569.942,2562.58,6651928000,73920367262.0,0.287281
2010-06-17,2588.965,2595.509,2559.723,2560.245,2569.942,5495703900,61650699806.0,-0.377315
2010-06-18,2556.602,2568.861,2505.327,2513.222,2560.245,6721845300,72840913127.0,-1.836668
2010-06-21,2517.292,2587.34,2504.315,2586.21,2513.222,7855442500,81694028138.0,2.904162
2010-06-22,2579.631,2598.353,2572.962,2588.698,2586.21,6368145900,65898436608.0,0.096204
2010-06-23,2576.343,2593.673,2546.52,2569.872,2588.698,5877682200,61894821152.0,-0.727235
2010-06-24,2563.639,2586.898,2554.342,2566.745,2569.872,4885657100,51020728773.0,-0.121677
2010-06-25,2556.54,2572.832,2534.269,2552.817,2566.745,5007885200,51687997766.0,-0.542641
2010-06-28,2550.649,2561.485,2528.385,2535.278,2552.817,4320393800,45257330900.0,-0.687038
2010-06-29,2534.496,2541.142,2425.927,2427.053,2535.278,7374490400,71361871448.0,-4.268766
2010-06-30,2409.542,2411.441,2382.358,2398.37,2427.053,5521056900,51154351342.0,-1.181798
2010-07-01,2393.947,2410.769,2371.778,2373.792,2398.37,4996768600,46415158479.0,-1.024785
2010-07-02,2371.323,2386.4,2319.739,2382.901,2373.792,6832957000,61545270259.0,0.383727
2010-07-05,2358.757,2378.088,2335.571,2363.947,2382.901,4799645200,42999668092.0,-0.795411
2010-07-06,2358.284,2409.783,2356.553,2409.424,2363.947,6136429500,55618257338.0,1.923776
2010-07-07,2407.665,2421.679,2392.567,2421.117,2409.424,5611070000,52493745444.0,0.485297
2010-07-08,2429.676,2436.283,2402.002,2415.15,2421.117,5448595400,50449202545.0,-0.246458
2010-07-09,2416.58,2485.6,2398.676,2470.923,2415.15,8589014800,81834661782.0,2.309306
2010-07-12,2468.541,2501.024,2455.814,2490.718,2470.923,8292234900,81580605524.0,0.801114
2010-07-13,2468.69,2468.69,2439.243,2450.286,2490.718,6632701900,63392043165.0,-1.623312
2010-07-14,2456.103,2494.589,2456.103,2470.44,2450.286,7294614500,70221217634.0,0.822518
2010-07-15,2465.989,2487.237,2423.649,2424.304,2470.44,10553923900,72186340168.0,-1.867521
2010-07-16,2414.681,2428.464,2389.071,2424.271,2424.304,7079330300,55992242757.0,-0.00136
2010-07-19,2399.58,2484.194,2392.273,2475.421,2424.271,8883896200,79475296793.0,2.109909
2010-07-20,2477.753,2530.331,2477.46,2528.73,2475.421,11859837400,111641750850.0,2.153536
2010-07-21,2529.619,2553.452,2520.149,2535.394,2528.73,11424783200,105772526002.0,0.263534
2010-07-22,2525.976,2563.239,2522.201,2562.406,2535.394,10593421700,95754900535.0,1.065395
2010-07-23,2566.851,2579.523,2549.237,2572.028,2562.406,11437314900,101168593469.0,0.375509
2010-07-26,2576.372,2589.484,2556.466,2588.683,2572.028,9332648600,88588775158.0,0.647545
2010-07-27,2581.59,2587.997,2565.636,2575.368,2588.683,8660523600,85156951249.0,-0.514361
2010-07-28,2574.322,2636.002,2564.156,2633.663,2575.368,12897953800,121947192666.0,2.263566
2010-07-29,2635.048,2656.408,2623.944,2648.116,2633.663,13912360500,131200311086.0,0.548775
2010-07-30,2642.852,2643.035,2614.732,2637.503,2648.116,9477378800,94120939833.0,-0.400777
2010-08-02,2635.807,2675.762,2633.647,2672.516,2637.503,11294463300,110228613034.0,1.327513
2010-08-03,2678.791,2681.786,2626.722,2627.002,2672.516,12797109400,130397499771.0,-1.703045
2010-08-04,2620.499,2638.898,2589.988,2638.522,2627.002,11212373700,112845728860.0,0.438523
2010-08-05,2636.243,2640.589,2606.622,2620.757,2638.522,11351438200,115426381331.0,-0.673289
2010-08-06,2618.713,2659.412,2598.913,2658.392,2620.757,12092728600,123364528412.0,1.436036
2010-08-09,2656.364,2676.09,2650.397,2672.533,2658.392,11996475000,126557183721.0,0.531933
2010-08-10,2672.793,2675.313,2594.336,2595.274,2672.533,12701002100,129567701180.0,-2.890854
2010-08-11,2587.615,2618.451,2586.018,2607.497,2595.274,8694146100,88751831976.0,0.470977
2010-08-12,2584.919,2608.761,2570.963,2575.475,2607.497,9267520300,96005861113.0,-1.228073
2010-08-13,2576.687,2607.033,2564.838,2606.7,2575.475,8882045000,91342498292.0,1.212392
2010-08-16,2603.792,2665.314,2596.771,2661.708,2606.7,12586282300,130736851353.0,2.110257
2010-08-17,2663.184,2677.57,2654.011,2671.893,2661.708,12263829400,128597720025.0,0.382651
2010-08-18,2674.501,2687.76,2654.408,2666.301,2671.893,13625434800,128831042372.0,-0.209291
2010-08-19,2669.431,2701.93,2659.297,2687.979,2666.301,12844161300,133233657247.0,0.813036
2010-08-20,2677.019,2683.288,2636.908,2642.307,2687.979,11617218400,119817337630.0,-1.699125
2010-08-23,2637.82,2656.116,2629.707,2639.366,2642.307,8813653900,91492887897.0,-0.111301
2010-08-24,2636.532,2667.171,2614.563,2650.307,2639.366,10724363900,106318342845.0,0.414528
2010-08-25,2634.95,2645.503,2595.728,2596.58,2650.307,10969582800,108265742170.0,-2.027192
2010-08-26,2604.882,2616.962,2590.614,2603.481,2596.58,8031385700,81805454775.0,0.265768
2010-08-27,2602.501,2613.487,2588.643,2610.742,2603.481,7046609400,75183467792.0,0.278895
2010-08-30,2622.266,2656.355,2620.19,2652.664,2610.742,11047952500,120862400137.0,1.605755
2010-08-31,2644.787,2647.253,2626.793,2638.798,2652.664,11089024500,124753743789.0,-0.522718
2010-09-01,2641.053,2662.876,2604.487,2622.882,2638.798,12716494000,138493970597.0,-0.603154
2010-09-02,2646.893,2659.978,2636.418,2655.776,2622.882,12407623800,142065830978.0,1.254109
2010-09-03,2658.129,2660.539,2631.851,2655.394,2655.776,12945652600,145975238598.0,-0.014378
2010-09-06,2667.195,2698.601,2664.239,2696.25,2655.394,14420906600,160243816004.0,1.538602
2010-09-07,2698.218,2704.933,2679.023,2698.363,2696.25,11223153900,123619813540.0,0.078369
2010-09-08,2687.711,2695.845,2674.321,2695.291,2698.363,11351940900,130961458935.0,-0.113848
2010-09-09,2698.638,2698.638,2651.602,2656.352,2695.291,13298943400,156158833536.0,-1.444704
2010-09-10,2657.235,2667.837,2628.829,2663.209,2656.352,11304115100,134130260640.0,0.258134
2010-09-13,2665.655,2696.674,2660.607,2688.32,2663.209,11791891400,140796348383.0,0.942888
2010-09-14,2694.069,2703.781,2678.974,2688.522,2688.32,12071241000,141033358691.0,0.00751
2010-09-15,2688.386,2688.49,2645.864,2652.503,2688.522,12203981500,138474774688.0,-1.339734
2010-09-16,2646.921,2653.272,2583.337,2602.465,2652.503,11899820000,128503047306.0,-1.886439
2010-09-17,2607.551,2615.079,2592.535,2598.689,2602.465,8317135700,94655424363.0,-0.145098
2010-09-20,2601.482,2607.347,2573.629,2588.713,2598.689,7946951900,89768763346.0,-0.383889
2010-09-21,2593.763,2601.099,2580.177,2591.55,2588.713,5810140600,66352718904.0,0.109597
2010-09-27,2600.54,2629.045,2597.139,2627.967,2591.55,7684465800,90540412831.0,1.405221
2010-09-28,2625.326,2625.326,2607.018,2611.354,2627.967,9311743000,115009083324.0,-0.632163
2010-09-29,2608.919,2634.124,2603.927,2610.678,2611.354,8861866300,105883851593.0,-0.025888
2010-09-30,2599.715,2655.999,2597.597,2655.658,2610.678,8958036100,107081515672.0,1.722923
2010-10-08,2681.253,2747.805,2677.994,2738.744,2655.658,13575954300,167614337357.0,3.128639
2010-10-11,2755.026,2823.597,2755.026,2806.942,2738.744,20753526500,253469816327.0,2.49012
2010-10-12,2795.764,2843.428,2782.341,2841.407,2806.942,16742832700,211787463156.0,1.227852
2010-10-13,2842.138,2862.035,2826.221,2861.361,2841.407,18528167100,228385387870.0,0.702261
2010-10-14,2881.552,2919.414,2864.519,2879.636,2861.361,22946170900,264682458591.0,0.638679
2010-10-15,2863.738,2971.16,2858.216,2971.16,2879.636,23656855800,272950778561.0,3.178316
2010-10-18,2985.462,3026.099,2944.715,2955.227,2971.16,26331693800,301231086927.0,-0.53625
2010-10-19,2949.63,3002.371,2931.91,3001.853,2955.227,17066782800,199628281855.0,1.577746
2010-10-20,2947.511,3041.151,2942.505,3003.951,3001.853,20780442400,262064859271.0,0.069887
2010-10-21,3009.225,3018.244,2958.546,2983.533,3003.951,16143614100,205073033663.0,-0.679704
2010-10-22,2976.754,2997.624,2954.619,2975.043,2983.533,14707988100,194901562536.0,-0.284562
2010-10-25,2979.706,3051.539,2959.298,3051.419,2975.043,19211424300,251711409457.0,2.567223
2010-10-26,3065.844,3073.384,3017.818,3041.543,3051.419,19877890800,260361924707.0,-0.323652
2010-10-27,3031.645,3056.399,2988.871,2997.048,3041.543,17626828000,230105302322.0,-1.462905
2010-10-28,2989.29,3007.013,2969.304,2992.579,2997.048,14353793300,185681185119.0,-0.149113
2010-10-29,2993.296,2996.774,2955.48,2978.835,2992.579,14710975400,194560385949.0,-0.459274
2010-11-01,2986.886,3054.05,2986.886,3054.021,2978.835,18624318000,251047187661.0,2.524008
2010-11-02,3061.631,3089.568,3029.324,3045.434,3054.021,22494728300,306509480691.0,-0.281168
2010-11-03,3044.022,3069.066,3017.098,3030.988,3045.434,18984803200,243967884564.0,-0.474351
2010-11-04,3035.366,3087.421,3035.366,3086.939,3030.988,17685709600,228103070952.0,1.845963
2010-11-05,3129.87,3142.589,3105.921,3129.497,3086.939,21195580300,273178387115.0,1.378651
2010-11-08,3140.395,3160.699,3124.091,3159.512,3129.497,20541796000,259242023178.0,0.959096
2010-11-09,3159.019,3159.019,3110.343,3135.0,3159.512,19245574600,248089377253.0,-0.775815
2010-11-10,3120.44,3124.256,3093.878,3115.356,3135.0,18505242300,248974312235.0,-0.626604
2010-11-11,3108.511,3186.72,3102.774,3147.744,3115.356,21027474300,286984448926.0,1.039622
2010-11-12,3121.922,3150.146,2975.163,2985.435,3147.744,23308495800,298405913630.0,-5.156354
2010-11-15,2984.872,3016.131,2939.68,3014.413,2985.435,15315244800,197094095394.0,0.970647
2010-11-16,3007.643,3007.643,2885.753,2894.538,3014.413,17108937300,221674190365.0,-3.976728
2010-11-17,2852.478,2891.052,2824.121,2838.857,2894.538,12378026100,158701993085.0,-1.923663
2010-11-18,2855.605,2873.696,2827.179,2865.452,2838.857,10222618200,127770552363.0,0.93682
2010-11-19,2879.655,2888.75,2806.644,2888.566,2865.452,12377846000,155775076598.0,0.806645
2010-11-22,2861.606,2904.97,2852.774,2884.371,2888.566,12711771600,162685478702.0,-0.145222
2010-11-23,2872.172,2872.172,2791.584,2828.282,2884.371,11631195600,145079505571.0,-1.944587
2010-11-24,2794.864,2861.485,2794.864,2859.936,2828.282,11615623800,147881632989.0,1.119197
2010-11-25,2875.858,2901.675,2856.962,2898.261,2859.936,13160845300,167185489070.0,1.340063
2010-11-26,2890.287,2894.421,2851.957,2871.698,2898.261,11086619100,143563927853.0,-0.916515
2010-11-29,2861.149,2878.827,2841.795,2866.356,2871.698,10245254200,133970912192.0,-0.186024
2010-11-30,2863.412,2881.16,2758.924,2820.181,2866.356,13932486300,173085021719.0,-1.610932
2010-12-01,2810.543,2834.199,2795.811,2823.449,2820.181,8126329600,104257887056.0,0.115881
2010-12-02,2860.464,2870.806,2841.473,2843.607,2823.449,10419575500,132216371806.0,0.713948
2010-12-03,2846.725,2853.401,2822.743,2842.431,2843.607,8352101000,105926905632.0,-0.041357
2010-12-06,2850.382,2871.407,2831.697,2857.178,2842.431,8977305500,110832357332.0,0.518819
2010-12-07,2843.767,2884.53,2809.11,2875.861,2857.178,8678549700,111266697682.0,0.653901
2010-12-08,2868.733,2880.558,2843.94,2848.546,2875.861,8670737900,110227180945.0,-0.949809
2010-12-09,2837.615,2854.7,2808.506,2810.949,2848.546,9462255200,108747831200.0,-1.319864
2010-12-10,2798.736,2850.422,2792.522,2841.04,2810.949,8049610800,98203063221.0,1.070495
2010-12-13,2850.325,2923.774,2847.658,2922.954,2841.04,12887846800,159949594346.0,2.883242
2010-12-14,2928.3,2933.407,2912.42,2927.077,2922.954,12094493600,152967337113.0,0.141049
2010-12-15,2927.264,2939.05,2905.649,2911.414,2927.077,10946248900,143370183684.0,-0.535102
2010-12-16,2908.865,2921.275,2891.858,2898.138,2911.414,8760631300,109770051795.0,-0.456003
2010-12-17,2896.77,2898.812,2881.004,2893.74,2898.138,7367713600,93857086844.0,-0.151751
2010-12-20,2901.47,2911.561,2804.556,2852.916,2893.74,11375549500,146605402004.0,-1.410769
2010-12-21,2857.589,2908.166,2846.633,2904.115,2852.916,10682562300,136465367525.0,1.794619
2010-12-22,2910.731,2917.199,2867.049,2877.9,2904.115,9832555700,126067397507.0,-0.902688
2010-12-23,2874.202,2893.711,2849.836,2855.22,2877.9,8900248800,109372940622.0,-0.788072
2010-12-24,2841.346,2853.486,2813.496,2835.157,2855.22,8121684800,95886756272.0,-0.702677
2010-12-27,2842.807,2876.811,2774.538,2781.402,2835.157,9780727800,123390148348.0,-1.896011
2010-12-28,2768.031,2775.149,2730.407,2732.99,2781.402,8433263200,96990632639.0,-1.740565
2010-12-29,2735.476,2753.025,2721.479,2751.527,2732.99,6394127800,76202882886.0,0.678272
2010-12-30,2751.973,2768.126,2724.541,2759.575,2751.527,7317204600,86056703442.0,0.292487
2010-12-31,2759.162,2808.926,2758.131,2808.077,2759.575,8335021400,108441746000.0,1.757588
2011-01-04,2825.329,2855.396,2810.108,2852.648,2808.077,11007279100,145659819257.0,1.587245
2011-01-05,2833.117,2850.493,2824.296,2838.593,2852.648,10441528200,135264799911.0,-0.492698
2011-01-06,2838.435,2853.875,2816.951,2824.197,2838.593,8470561600,113251589879.0,-0.507153
2011-01-07,2820.665,2868.005,2807.87,2838.801,2824.197,11312956800,137163500552.0,0.517103
2011-01-10,2832.622,2847.358,2786.861,2791.809,2838.801,9078087200,110796771362.0,-1.655345
2011-01-11,2783.476,2810.762,2770.338,2804.047,2791.809,8055378000,94484834019.0,0.438355
2011-01-12,2811.785,2828.468,2788.13,2821.305,2804.047,7924611700,88093030257.0,0.615461
2011-01-13,2830.534,2837.526,2810.874,2827.713,2821.305,7488626500,87930916308.0,0.227128
2011-01-14,2817.048,2817.048,2780.438,2791.344,2827.713,7675388000,90644705327.0,-1.28616
2011-01-17,2772.45,2780.942,2698.781,2706.66,2791.344,9251911300,104849169136.0,-3.03381
2011-01-18,2696.147,2715.406,2683.367,2708.979,2706.66,6037727600,67738468876.0,0.085681
2011-01-19,2707.816,2759.602,2700.811,2758.097,2708.979,7849316900,89943624643.0,1.813152
2011-01-20,2752.799,2752.799,2676.129,2677.652,2758.097,8604719100,95850318766.0,-2.916679
2011-01-21,2668.677,2746.178,2667.286,2715.294,2677.652,9563903800,102843430980.0,1.405778
2011-01-24,2716.524,2736.109,2690.652,2695.72,2715.294,8792080700,96191099725.0,-0.720879
2011-01-25,2691.693,2701.044,2661.448,2677.432,2695.72,6948141200,75578247319.0,-0.678412
2011-01-26,2677.172,2710.738,2676.769,2708.814,2677.432,6075089900,67295416034.0,1.172096
2011-01-27,2690.825,2753.001,2677.21,2749.15,2708.814,10556916300,115247052001.0,1.489063
2011-01-28,2741.314,2759.44,2733.291,2752.75,2749.15,8542799200,98480283957.0,0.130953
2011-01-31,2751.527,2790.921,2748.538,2790.694,2752.75,9150281400,106841488912.0,1.378407
2011-02-01,2795.071,2805.049,2785.296,2798.96,2790.694,7335009200,90093971270.0,0.296194
2011-02-09,2778.701,2804.208,2764.867,2774.065,2798.96,8725778800,104839248017.0,-0.889438
2011-02-10,2769.646,2819.063,2760.175,2818.163,2774.065,9791976300,117148637064.0,1.589658
2011-02-11,2815.119,2835.411,2807.605,2827.328,2818.163,10775817100,127724538685.0,0.325205
2011-02-14,2828.571,2906.261,2828.571,2899.134,2827.328,15424297000,179797617886.0,2.539718
2011-02-15,2900.427,2934.467,2892.637,2899.237,2899.134,15244989800,187333867984.0,0.003554
2011-02-16,2893.682,2924.188,2882.549,2923.896,2899.237,12780569700,160067647859.0,0.850532
2011-02-17,2929.255,2939.284,2905.032,2926.964,2923.896,13041549800,169047618017.0,0.104932
2011-02-18,2924.23,2924.23,2890.262,2899.792,2926.964,11377546300,142026766640.0,-0.928338
2011-02-21,2886.54,2932.82,2884.191,2932.246,2899.792,11885588300,146223076330.0,1.119187
2011-02-22,2941.318,2944.413,2851.62,2855.516,2932.246,15300462200,191781551911.0,-2.616765
2011-02-23,2844.99,2868.484,2839.195,2862.634,2855.516,11108305900,137631214946.0,0.249269
2011-02-24,2861.393,2881.537,2854.564,2878.603,2862.634,10977258800,137321708120.0,0.557843
2011-02-25,2876.777,2890.324,2848.65,2878.565,2878.603,10009403900,124246938029.0,-0.001323
2011-02-28,2880.17,2906.169,2861.817,2905.053,2878.565,11870576300,148337062867.0,0.920182
2011-03-01,2906.285,2931.58,2901.552,2918.92,2905.053,13655504800,172228926431.0,0.477339
2011-03-02,2905.514,2924.963,2883.566,2913.808,2918.92,13344225800,165439298142.0,-0.175127
2011-03-03,2918.731,2937.557,2900.761,2902.978,2913.808,15048888400,177696887629.0,-0.371681
2011-03-04,2902.19,2944.459,2898.084,2942.306,2902.978,11827724100,144491216965.0,1.354743
